"nursing~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~nursing~~~~~~~~~~","nursing~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~nursing~~~~~~~~~~","nursing~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~nursing~~~~~~~~~~","nursing~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~nursing~~~~~~~~~~"
"knc","knc","knc","knc"
"all nursing subjects of gnm","all nursing subjects of gnm","all nursing subjects of gnm","all nursing subjects of gnm"
"all nursing subject of anm","all nursing subject of anm","all nursing subject of anm","all nursing subject of anm"
"marketing, finance, systems","marketing, finance, systems","marketing, finance, systems","marketing, finance, systems"
"any subject","any subject","any subject","any subject"
"health and nursing","health and nursing","health and nursing","health and nursing"
"anatomy,psychology, sociology,medical,surgical,midwifery,pediatric","anatomy,psychology, sociology,medical,surgical,midwifery,pediatric","anatomy,psychology, sociology,medical,surgical,midwifery,pediatric","anatomy,psychology, sociology,medical,surgical,midwifery,pediatric"
"community health nursing,health promotion,primary health care nursing-i, child health nursing, midwifery, health centre management","community health nursing,health promotion,primary health care nursing-i, child health nursing, midwifery, health centre management","community health nursing,health promotion,primary health care nursing-i, child health nursing, midwifery, health centre management","community health nursing,health promotion,primary health care nursing-i, child health nursing, midwifery, health centre management"
"nursing foundations, bio sciences,behavioral sciences,community health nursing,english,computer education,medical surgical nursing-i&ii,mental health nursing,child health nursing,midwifery & gynac nursing, community healthj nursing","nursing foundations, bio sciences,behavioral sciences,community health nursing,english,computer education,medical surgical nursing-i&ii,mental health nursing,child health nursing,midwifery & gynac nursing, community healthj nursing","nursing foundations, bio sciences,behavioral sciences,community health nursing,english,computer education,medical surgical nursing-i&ii,mental health nursing,child health nursing,midwifery & gynac nursing, community healthj nursing","nursing foundations, bio sciences,behavioral sciences,community health nursing,english,computer education,medical surgical nursing-i&ii,mental health nursing,child health nursing,midwifery & gynac nursing, community healthj nursing"
"nurrsing","nurrsing","nurrsing","nurrsing"
"prescribe by inc syllabus","prescribe by inc syllabus","prescribe by inc syllabus","prescribe by inc syllabus"
"auxiliary nurse & midwife","auxiliary nurse & midwife","auxiliary nurse & midwife","auxiliary nurse & midwife"
"chn,hp,phc","chn,hp,phc","chn,hp,phc","chn,hp,phc"
"chn,fon,mid,","chn,fon,mid,","chn,fon,mid,","chn,fon,mid,"
"mgmt/hr, fin, mrkt","mgmt/hr, fin, mrkt","mgmt/hr, fin, mrkt","mgmt/hr, fin, mrkt"
"public systems","public systems","public systems","public systems"
"pgdmt","pgdmt","pgdmt","pgdmt"
"all subjects of the year","all subjects of the year","all subjects of the year","all subjects of the year"
"bioscience, behavioural science, fundamentals of nursing, community health nursing,medical surgical nursing -i, medical surgical nursing - ii, mental health & psychiatric nursing, midwifery &  gynaecology nursing, paediatric nursing, community health nurs","bioscience, behavioural science, fundamentals of nursing, community health nursing,medical surgical nursing -i, medical surgical nursing - ii, mental health & psychiatric nursing, midwifery &  gynaecology nursing, paediatric nursing, community health nurs","bioscience, behavioural science, fundamentals of nursing, community health nursing,medical surgical nursing -i, medical surgical nursing - ii, mental health & psychiatric nursing, midwifery &  gynaecology nursing, paediatric nursing, community health nurs","bioscience, behavioural science, fundamentals of nursing, community health nursing,medical surgical nursing -i, medical surgical nursing - ii, mental health & psychiatric nursing, midwifery &  gynaecology nursing, paediatric nursing, community health nurs"
"nurshing","nurshing","nurshing","nurshing"
"regulations,curriculum, subject out line for internship","regulations,curriculum, subject out line for internship","regulations,curriculum, subject out line for internship","regulations,curriculum, subject out line for internship"
"community health nursing,health promotion,primary health care,child health nursing, midwifery,helth center management,curriculum practical","community health nursing,health promotion,primary health care,child health nursing, midwifery,helth center management,curriculum practical","community health nursing,health promotion,primary health care,child health nursing, midwifery,helth center management,curriculum practical","community health nursing,health promotion,primary health care,child health nursing, midwifery,helth center management,curriculum practical"
"all subject gnm","all subject gnm","all subject gnm","all subject gnm"
"community health nursing, health promotion, midwifery, health centre management. primary health care","community health nursing, health promotion, midwifery, health centre management. primary health care","community health nursing, health promotion, midwifery, health centre management. primary health care","community health nursing, health promotion, midwifery, health centre management. primary health care"
"msn-i, mhn, msn-ii, obg,  chn-i, chn-ii, behavioural science, biological science, fon, m","msn-i, mhn, msn-ii, obg,  chn-i, chn-ii, behavioural science, biological science, fon, m","msn-i, mhn, msn-ii, obg,  chn-i, chn-ii, behavioural science, biological science, fon, m","msn-i, mhn, msn-ii, obg,  chn-i, chn-ii, behavioural science, biological science, fon, m"
"primary health care nursing,child health nursing,midwifery,health center management,health promotion","primary health care nursing,child health nursing,midwifery,health center management,health promotion","primary health care nursing,child health nursing,midwifery,health center management,health promotion","primary health care nursing,child health nursing,midwifery,health center management,health promotion"
"biosciences,fundamental of nursing,behavioral sciences,community health nursing,medical surgical nursing,psycriatic nursing,midwifery,pediatric nursing","biosciences,fundamental of nursing,behavioral sciences,community health nursing,medical surgical nursing,psycriatic nursing,midwifery,pediatric nursing","biosciences,fundamental of nursing,behavioral sciences,community health nursing,medical surgical nursing,psycriatic nursing,midwifery,pediatric nursing","biosciences,fundamental of nursing,behavioral sciences,community health nursing,medical surgical nursing,psycriatic nursing,midwifery,pediatric nursing"
"medical,surgical.comunity,ob &g, phsyciatric","medical,surgical.comunity,ob &g, phsyciatric","medical,surgical.comunity,ob &g, phsyciatric","medical,surgical.comunity,ob &g, phsyciatric"
"dit i shift","dit i shift","dit i shift","dit i shift"
"dcme ii shift","dcme ii shift","dcme ii shift","dcme ii shift"
"dce ii shift","dce ii shift","dce ii shift","dce ii shift"
"dcme i shift","dcme i shift","dcme i shift","dcme i shift"
"dce i shift","dce i shift","dce i shift","dce i shift"
"daeie i shift","daeie i shift","daeie i shift","daeie i shift"
"dece i shift","dece i shift","dece i shift","dece i shift"
"dme ii shift","dme ii shift","dme ii shift","dme ii shift"
"dme i shift","dme i shift","dme i shift","dme i shift"
