,Unnamed: 0,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
97,97,"Vasantrao Pawar Law College, Pune",Baramati,Maharashtra,LLM,2 years,Full time,60.0,PG,,(BCI) Bar Council of India,A candidate should have passed the LL.B. or an equivalent degree from a recognised University,"LLM is a full-time two years duration course Affiliated to Savitribai Phule Pune University, Pune Approved by Bar Counci"
98,98,"University Institute of Law and Management Studies, Gurgaon",Gurgaon,Haryana,BA LLB Hons,5 years,Full time,240.0,UG,2.07 lakhs,(BCI) Bar Council of India,"Senior Secondary Examination (10+2) with atleast 45% marks from Board of School Education Haryana, Bhiwani or any other examination recognized by M.D. University Rohtak as equivalent thereto.","BA LLB Hons is a full-time five-year course affiliated to Maharshi Dayanand University, Rohtak and approved by BAR Council of India."
99,99,"University Institute of Law and Management Studies, Gurgaon",Gurgaon,Haryana,LLB Hons,3 years,Full time,120.0,UG,1.36 lakhs,(BCI) Bar Council of India,"Bachelor/Master degree with atleast 45% marks (40% for SC/ST candidates of Haryana) in aggregate or any other examination recognized by M.D. University, Rohtak as equivalent thereto.","LLB Hons is a full-time three-year duration course affiliated to Maharshi Dayanand University, Rohtak and approved by BAR Council of India."
100,100,"University Institute of Law and Management Studies, Gurgaon",Gurgaon,Haryana,LLM,2 years,Full time,30.0,PG,1.05 lakhs,UGC,"LLB (Professional) with atleast 50% in aggregate or any other examination recognized by M.D. University, Rohtak as equivalent thereto.","LLM is a full-time two-year course affiliated to Maharshi Dayanand University, Rohtak and approved by BAR Council of India."
101,101,"JS University, Shikohabad",Shikohabad,Uttar Pradesh,LL.B,3 years,Full time,,UG,0.54 lakhs,(BCI) Bar Council of India,The candidate should have passed in graduation relevant subject for any recognized university.,"This is a full time three year course offered by JS University, Shikohabad and approved by BCI."
102,102,"JS University, Shikohabad",Shikohabad,Uttar Pradesh,PG Diploma in Intellectual Property Rights,1 year,Full time,,Diploma,0.3 lakhs,UGC,The candidate should have passed in graduate.,"This is a full time one year course offered by JS University, Shikohabad and approved by UGC."
103,103,"Amity School of Distance Learning, Noida",Noida,Uttar Pradesh,Post Graduate Diploma in Legal and Business Environment,1 year,Distance,,Diploma,0.647 lakhs,UGC,Applicant must possess sufficient knowledge and understanding of ENGLISH Language. Candidates whose first Language is not English must have completed at least three (3) years of Academic Qualifications under English Medium.,This is one-year (2 semesters) program offering comprehensive study of a wide range of theoretical concepts and functional areas in Legal and Business Environment.
104,104,"Kerala University of Fisheries and Ocean Studies, Kochi",Ernakulam,Kerala,LLM Maritime Law,2 years,Full time,15.0,PG,1.53 lakhs,UGC,Candidates who have passed the LLB Degree Examination of any University in the State of Kerala or of any other University recognized as equivalent thereto and has secured not less than 50% of the marks in the aggregate (45% for SC/ST Students and Law graduates with 10 year experience) shall be eligible to be considered for admission. The students awaiting final results may also apply provided they produce the pass certificates and marks statements up to the pre-final semester at the time of admission.,"This course is intended to train Law Graduates in the sophisticated new area of Maritime and Ocean Laws. Disputes in the Ocean are increasing and disposal of such cases are pending. This is due to the absence of qualified persons. Therefore, a course like this will have great 46 importance and job opportunities will be very high. They can also function as practitioners. Hence the course is highly relevant and more service oriented. The LLM course shall be of two-year duration in semester pattern consisting of four semesters. There shall be thirteen papers, teaching, practice and internship, one dissertation and a viva-voce e"
105,105,"SKJ Law College, Muzaffarpur",Muzaffarpur,Bihar,LLB,3 years,Full time,,UG,,(BCI) Bar Council of India,The candidate completed graduation from recognised university.,"LLB is a full-time three years duration course Affiliated to Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur Approved by Bar Council of India."
106,106,"SKJ Law College, Muzaffarpur",Muzaffarpur,Bihar,LLB Five Year,5 years,Full time,,UG,,(BCI) Bar Council of India,The candidate is passed 10+2 standard or equivalent examination from recognised board.,"LLB Five Year is a full-time duration integrated course Affiliated to Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur Approved by Bar Council of India."
107,107,"CMR University School of Legal Studies, Bangalore",Bengaluru,Karnataka,BA LLB Hons,5 years,Full time,,UG,,(BCI) Bar Council of India,"Candidates should have secured not less than 45% marks in PUC/ HSC / 12th Standard or its equivalent examination from a recognised board for general merit; and 40% in case of SC / ST students. The B.A., LL.B. (Hons.) integrated double-degree course combines a Bachelors’ degree course in Arts/Humanities with a Bachelors’ degree course in law. Each academic year is divided into two semesters. While each semester consists of 18 weeks, the duration of the course shall be five of academic years consisting of 10 semesters. The course is being offered at the CMR University School of Legal Studies’ sprawling campus at OMBR layout, Bangalore.","Bachelor of Arts and Bachelor of Laws Honours is full time five year course degree offered by CMR University, Bangalore and approved by Bar Council of India."
108,108,"CMR University School of Legal Studies, Bangalore",Bengaluru,Karnataka,LLB,3 years,Full time,,UG,,(BCI) Bar Council of India,No student should be eligible for admission to LL.M. One-Year programme unless he/she has passed in the examination conducted by a University leading to to the award of LL.B. degree.,"Bachelor of Law is full time three year course degree offered by CMR University, Bangalore and approved by BCI."
109,109,"CMR University School of Legal Studies, Bangalore",Bengaluru,Karnataka,LLM Commercial Law,1 year,Full time,,PG,,(BCI) Bar Council of India,The candidate should have passed in LLB from any recognized university.,"Master of Laws in Commercial Law is full time one year course degree offered by CMR University, Bangalore and approved by Bar Council of India."
110,110,"CMR University School of Legal Studies, Bangalore",Bengaluru,Karnataka,LLM Constitutional Law,1 year,Full time,,PG,,(BCI) Bar Council of India,The candidate should have passed in LLB from any recognized university.,"Master of Laws in Constitutional Law is full time one year course degree offered by CMR University, Bangalore and approved by Bar Council of India."
111,111,"Shri Shivaji Maratha Societys Law College, Pune",Pune,Maharashtra,BA LLB,5 years,Full time,60.0,UG,0.67 lakhs,(BCI) Bar Council of India,The candidate should have passed in 10+2 or equivalent from any Recognized Board with the relevant subject. ,"Bachelor of Arts and Bachelor of law is a full-time five years duration course Affiliated to Savitribai Phule Pune University, Pune Approved by Bar Counci"
112,112,"Shri Shivaji Maratha Societys Law College, Pune",Pune,Maharashtra,Diploma in Labour Law and Labour Welfare,1 year,Full time,60.0,Diploma,0.09 lakhs,(BCI) Bar Council of India,The candidate should have passed graduation or equivalent from any Recognized university.,"Diploma in Labour Law and Labour Welfare is a full-time one years duration course offered by Savitribai Phule Pune University, Pune Approved by Bar Counci"
113,113,"Shri Shivaji Maratha Societys Law College, Pune",Pune,Maharashtra,LLB,3 years,Full time,120.0,UG,0.45 lakhs,(BCI) Bar Council of India,The candidate should have passed graduation or equivalent from any Recognized university.,"Bachelor of law is a full-time three years duration course Affiliated to Savitribai Phule Pune University, Pune Approved by Bar Council Of India."
114,114,"Government TRS College, Rewa",Rewa,Madhya Pradesh,BA LLB Integrated Self Finance,5 years,Full time,,UG,,,A candidate for admission to this course shall have passed the PUC / 10+2 years of schooling recognized by the educational authorities of the central or state government or possess such academic qualifications which are considered equivalent to such 10+2 courses by the Bar Council of India.,"BA LLB is five-years full-time Self Finance course offered by Guru Awadhesh Pratap Singh University, Rewa."
115,115,"Sardar Patel Subharti Institute of Law, Meerut",Meerut,Uttar Pradesh,BA LLB Integrated,5 years,Full time,120.0,UG,2.17 lakhs,(BCI) Bar Council of India,The candidate should have passed in 10+2 (45 % for Gen./OBC & 40% for SC/ST in aggregate from a recognized board.,"Bachelor of Laws (LLB) is three-years (6 Semesters ) full-time program offered by Swami Vivekanand Subharti University, Meerut with the approval of BCI."
116,116,"Sardar Patel Subharti Institute of Law, Meerut",Meerut,Uttar Pradesh,LLM,2 years,Full time,100.0,PG,0.916 lakhs,UGC,Candidate Must passed B.A.LL.B.or LL.B. with 2 years of service exp. & must be in job or in practice.,"Master of Laws (LL.M.) is Duration of 2 years (Four Semesters) program offered by Swami Vivekanand Subharti University, Meerut with the approval of UGC.Specialization Elective Group (Student has to opt two electives out of four)1. Criminal Law2. Corporate Law3. Constitutional Law4. Human Right Law"
117,117,"Sardar Patel Subharti Institute of Law, Meerut",Meerut,Uttar Pradesh,M.Phil Law,1.5 years,Full time,,PG,0.73 lakhs,UGC,The candidate should have 55 % in Post-Graduation and Qualified SUET entrance exam,"Master of Philosophy in Law is one-year’s and six months (3 semesters) fulltime research program offered by Swami Vivekanand Subharti University, Meerut with the approval of UGC."
118,118,"Sardar Patel Subharti Institute of Law, Meerut",Meerut,Uttar Pradesh,PGD Human Rights of Law,1 year,Full time,,Diploma,0.26 lakhs,,The candidate should have passed any Graduate or equivalent degree from any recognized College or University.,"Post Graduate Diploma  in Human Rights of Law is one year's (2 semesters) full-time Diploma course offered by Swami Vivekanand Subharti University, Meerut"
119,119,"Sardar Patel Subharti Institute of Law, Meerut",Meerut,Uttar Pradesh,PGD Labour Law,1 year,Full time,,Diploma,0.26 lakhs,,The candidate should have passed any Graduate or equivalent degree from any recognized College or University.,"Post Graduate Diploma  in Labour Law is one year's (2 semesters) full-time Diploma course offered by Swami Vivekanand Subharti University, Meerut"
120,120,"Sardar Patel Subharti Institute of Law, Meerut",Meerut,Uttar Pradesh,PGD Media Law,1 year,Full time,,Diploma,0.26 lakhs,,The candidate should have passed any Graduate or equivalent degree from any recognized College or University.,"Post Graduate Diploma  in Media Law is one year's (2 semesters) full-time Diploma course offered by Swami Vivekanand Subharti University, Meerut"
